Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.53.81.102-59.36.121.67-63672-443-6,10.53.81.102,63672,59.36.121.67,443,6,08/12/2025 02:33:43 下午,153820,10,10,869.0,4479.0,528.0,0.0,86.9,169.95649770194464,1440.0,0.0,447.90000000000003,627.8615293199608,34767.91054479261,130.02210375763877,8095.789473684211,11910.965062957499,32429.0,0.0,130518.0,14502.0,19532.59319061348,55991.0,28.0,130185.0,14465.000000000002,13335.237146372763,32429.0,0.0,0,0,0,0,236,212,65.01105187881939,65.01105187881939,0.0,1440.0,254.66666666666669,475.7920063781371,226378.03333333327,2,2,0,8,19,0,0,0,1.0,267.4,86.9,447.9,0,0,0,5348,9,50149,0,0,0,0,64240,501,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-59.36.121.67-63671-443-6,10.53.81.102,63671,59.36.121.67,443,6,08/12/2025 02:33:43 下午,159252,9,11,869.0,4479.0,528.0,0.0,96.55555555555556,177.33309837077167,1440.0,0.0,407.18181818181824,610.7591699159036,33581.99583050762,125.58711978499484,8381.684210526315,12427.997872423339,36187.0,0.0,135580.0,16947.5,21279.338563834302,59989.0,49.0,135669.0,13566.900000000001,14062.949551925443,36187.0,0.0,0,0,0,0,204,232,56.51420390324768,69.07291588174716,0.0,1440.0,254.6666666666666,475.7920063781371,226378.03333333327,2,2,0,8,19,0,0,0,1.0,267.4,96.55555555555556,407.1818181818182,0,0,0,5348,9,47870,0,0,0,0,64240,501,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-59.36.121.67-63679-443-6,10.53.81.102,63679,59.36.121.67,443,6,08/12/2025 02:33:43 下午,150620,8,10,869.0,4479.0,528.0,0.0,108.62500000000001,185.58320236486924,1440.0,0.0,447.90000000000003,627.8615293199608,35506.57283229319,119.5060416943301,8860.0,11815.126549258795,29717.0,0.0,127576.0,18225.14285714286,19548.846244118617,53029.0,52.0,127387.0,14154.111111111111,12760.540735451264,29717.0,0.0,0,0,0,0,172,212,53.113796308591155,66.39224538573895,0.0,1440.0,281.47368421052636,493.5245539789454,243566.48538011697,2,2,0,8,17,0,0,0,1.0,297.1111111111111,108.625,447.9,0,0,0,5348,9,51394,0,0,0,0,64240,501,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-59.36.121.67-63673-443-6,10.53.81.102,63673,59.36.121.67,443,6,08/12/2025 02:33:43 下午,189773,10,11,822.0,4985.0,481.0,0.0,82.19999999999999,156.52177697262022,1440.0,0.0,453.1818181818182,633.1978866328942,30599.716503401432,110.65852360451697,9488.65,16740.31913886508,65109.0,0.0,165904.0,18433.777777777777,29239.646957418012,89294.0,13.0,165443.0,16544.300000000003,20696.795925134564,65109.0,0.0,0,0,0,0,236,232,52.69453504976999,57.96398855474699,0.0,1440.0,263.95454545454544,489.1091491070881,239227.75974025973,2,2,0,8,20,0,0,0,1.0,276.5238095238095,82.2,453.1818181818182,0,0,0,5807,9,41080,0,0,0,0,64240,502,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-59.36.121.67-63676-443-6,10.53.81.102,63676,59.36.121.67,443,6,08/12/2025 02:33:43 下午,194837,10,11,1165.0,5028.0,824.0,0.0,116.50000000000001,258.1886691721557,1440.0,0.0,457.09090909090907,636.7555974697756,31785.54381354671,107.78240272638153,9741.849999999999,18433.251671553833,75656.0,0.0,171985.0,19109.444444444445,32036.134208542982,98751.0,19.0,171893.0,17189.3,23430.70018420752,75656.0,0.0,0,0,0,0,236,232,51.3249536792293,56.45744904715223,0.0,1440.0,281.49999999999994,504.51181023506933,254532.16666666663,2,2,0,8,20,0,0,0,1.0,294.9047619047619,116.5,457.09090909090907,0,0,0,6193,9,41633,0,0,0,0,64240,501,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63695-80-6,10.53.81.102,63695,119.147.6.213,80,6,08/12/2025 02:33:44 下午,80397,5,5,759.0,57.0,593.0,0.0,151.8,256.89920202289454,57.0,0.0,11.4,25.4911749434976,10149.632448971977,124.38275060014678,8933.0,10664.401858519774,21416.0,0.0,59105.0,14776.25,10146.448586410257,21520.0,32.0,59049.0,14762.25,18292.449487425132,37653.0,0.0,0,0,0,0,112,112,62.19137530007339,62.19137530007339,0.0,593.0,74.18181818181819,179.42174794701907,32192.163636363643,1,2,1,3,9,0,0,0,1.0,81.6,151.8,11.4,0,0,0,0,0,0,0,0,0,0,64240,132,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-59.36.121.67-63677-443-6,10.53.81.102,63677,59.36.121.67,443,6,08/12/2025 02:33:43 下午,201184,10,11,1165.0,5028.0,824.0,0.0,116.50000000000001,258.1886691721557,1440.0,0.0,457.09090909090907,636.7555974697756,30782.766025131223,104.38205821536503,10059.199999999999,19231.778469912486,79361.0,0.0,177785.0,19753.88888888889,33388.354367370535,103027.0,18.0,177740.0,17774.0,24520.017205902972,79361.0,0.0,0,0,0,0,236,232,49.70574200731669,54.676316208048355,0.0,1440.0,281.49999999999994,504.51181023506933,254532.16666666663,2,2,0,8,20,0,0,0,1.0,294.9047619047619,116.5,457.09090909090907,0,0,0,6193,9,40180,0,0,0,0,64240,501,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-59.36.121.67-63675-443-6,10.53.81.102,63675,59.36.121.67,443,6,08/12/2025 02:33:43 下午,202323,8,10,1165.0,5028.0,824.0,0.0,145.625,284.35939910110733,1440.0,0.0,502.79999999999995,651.899071942889,30609.470994400042,88.96665233315045,11901.35294117647,21027.14405518845,82755.0,0.0,179504.0,25643.428571428572,37318.01234818178,105752.0,45.0,179380.0,19931.11111111111,26082.745764415053,82755.0,0.0,0,0,0,0,172,212,39.540734370289094,49.42591796286136,0.0,1440.0,325.9473684210526,530.7182212901275,281661.83040935674,2,2,0,8,17,0,0,0,1.0,344.05555555555554,145.625,502.8,0,0,0,6193,9,39627,0,0,0,0,64240,501,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63693-80-6,10.53.81.102,63693,119.147.6.213,80,6,08/12/2025 02:33:44 下午,145319,5,4,705.0,57.0,705.0,0.0,141.0,315.28558482747036,57.0,0.0,14.25,28.5,5243.636413683001,61.93271354743702,18164.875,17876.564718228165,50332.0,0.0,124618.0,31154.5,29783.643570478973,71127.0,215.0,124448.0,41482.66666666667,54635.1653638326,103387.0,0.0,0,0,0,0,112,92,34.407063081909456,27.525650465527562,0.0,705.0,76.2,221.66280698394124,49134.399999999994,1,2,1,2,8,0,0,0,0.0,84.66666666666667,141.0,14.25,0,0,0,0,0,0,0,0,0,0,64240,126,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63658-80-6,10.53.81.102,63658,119.147.6.213,80,6,08/12/2025 02:33:43 下午,282803,5,4,699.0,57.0,699.0,0.0,139.8,312.6023032544706,57.0,0.0,14.25,28.5,2673.2389684692166,31.824273434157345,35350.375,37623.74892058586,113746.0,44.0,260775.0,65193.75,37545.94480877174,113746.0,22103.0,260744.0,86914.66666666667,75290.89224025262,135863.0,217.0,0,0,0,0,112,92,17.68015190786519,14.144121526292153,0.0,699.0,75.60000000000001,219.7716997249646,48299.600000000006,1,2,1,2,8,0,0,0,0.0,84.0,139.8,14.25,0,0,0,0,0,0,0,0,0,0,64240,125,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63698-80-6,10.53.81.102,63698,119.147.6.213,80,6,08/12/2025 02:33:44 下午,54026,5,5,744.0,57.0,578.0,0.0,148.8,250.46596575183622,57.0,0.0,11.4,25.4911749434976,14826.194795098656,185.09606485766113,6002.888888888889,8880.056593913752,17881.0,0.0,36145.0,9036.25,10366.005735897828,18138.0,22.0,36194.0,9048.5,10325.124486739454,17990.0,0.0,0,0,0,0,112,112,92.54803242883057,92.54803242883057,0.0,578.0,72.81818181818181,175.0890163213091,30656.163636363643,1,2,1,3,9,0,0,0,1.0,80.1,148.8,11.4,0,0,0,0,0,0,0,0,0,0,64240,132,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63697-80-6,10.53.81.102,63697,119.147.6.213,80,6,08/12/2025 02:33:44 下午,67466,5,5,759.0,57.0,593.0,0.0,151.8,256.89920202289454,57.0,0.0,11.4,25.4911749434976,12094.981175703317,148.22280852577595,7496.222222222223,11085.06151062972,22289.0,0.0,45181.0,11295.25,12945.708204523484,22654.0,27.0,45177.0,11294.25,12908.462453625787,22492.0,0.0,0,0,0,0,112,112,74.11140426288797,74.11140426288797,0.0,593.0,74.18181818181819,179.42174794701907,32192.163636363643,1,2,1,3,9,0,0,0,1.0,81.6,151.8,11.4,0,0,0,0,0,0,0,0,0,0,64240,132,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63696-80-6,10.53.81.102,63696,119.147.6.213,80,6,08/12/2025 02:33:44 下午,67878,5,5,759.0,57.0,593.0,0.0,151.8,256.89920202289454,57.0,0.0,11.4,25.4911749434976,12021.568107486963,147.32313857214416,7542.0,11242.461073981978,22631.0,0.0,45247.0,11311.75,13011.141517304826,22680.0,29.0,45474.0,11368.5,13127.218047502169,22751.0,0.0,0,0,0,0,112,112,73.66156928607208,73.66156928607208,0.0,593.0,74.18181818181819,179.42174794701907,32192.163636363643,1,2,1,3,9,0,0,0,1.0,81.6,151.8,11.4,0,0,0,0,0,0,0,0,0,0,64240,132,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63694-80-6,10.53.81.102,63694,119.147.6.213,80,6,08/12/2025 02:33:44 下午,162090,6,5,762.0,57.0,596.0,0.0,127.0,239.16437861855596,57.0,0.0,11.4,25.4911749434976,5052.748473070516,67.86353260534271,16208.999999999998,17815.296317740238,47533.0,20.0,141825.0,28365.0,26559.397809438375,63799.0,71.0,141846.0,35461.5,52568.39315596398,111341.0,20.0,0,0,0,0,132,112,37.01647233018693,30.847060275155776,0.0,596.0,68.25,173.23768485680435,30011.295454545456,1,2,1,3,10,0,0,0,0.0,74.45454545454545,127.0,11.4,0,0,0,0,0,0,0,0,0,0,64240,132,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63700-80-6,10.53.81.102,63700,119.147.6.213,80,6,08/12/2025 02:33:44 下午,235119,5,3,730.0,57.0,730.0,0.0,146.0,326.4659247149693,57.0,0.0,19.0,32.90896534380867,3347.2411842513793,34.02532334690093,33588.42857142857,51270.90782258865,142144.0,0.0,235119.0,58779.75,63209.27989557124,142144.0,153.0,21194.0,10597.0,14986.421120467689,21194.0,0.0,0,0,0,0,112,72,21.265827091813083,12.75949625508785,0.0,730.0,87.44444444444444,241.69459608724765,58416.27777777778,0,2,1,2,7,0,0,0,0.0,98.375,146.0,19.0,0,0,0,0,0,0,0,0,0,0,64240,126,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63702-80-6,10.53.81.102,63702,119.147.6.213,80,6,08/12/2025 02:33:44 下午,171950,6,4,718.0,57.0,552.0,0.0,119.66666666666666,221.9636606894621,57.0,0.0,14.25,28.5,4507.124164001163,58.15644082582146,19105.555555555555,27794.013128329952,79615.0,0.0,171950.0,34390.0,37728.21731145006,79615.0,32.0,23853.0,7951.0,13589.214142105495,23642.0,0.0,0,0,0,0,132,92,34.89386449549288,23.262576330328585,0.0,552.0,70.45454545454544,167.60272291127234,28090.67272727273,0,2,1,3,9,0,0,0,0.0,77.5,119.66666666666667,14.25,0,0,0,0,0,0,0,0,0,0,64240,132,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63704-80-6,10.53.81.102,63704,119.147.6.213,80,6,08/12/2025 02:33:44 下午,144816,5,4,741.0,57.0,741.0,0.0,148.2,331.3852742654688,57.0,0.0,14.25,28.5,5510.4408352668215,62.147828969174675,18102.0,19085.083584531963,56270.0,0.0,124839.0,31209.75,32281.56934821065,76244.0,133.0,124835.0,41611.66666666667,55528.50497117074,104664.0,0.0,0,0,0,0,112,92,34.52657164954149,27.62125731963319,0.0,741.0,79.8,233.01158769468955,54294.399999999994,1,2,1,2,8,0,0,0,0.0,88.66666666666667,148.2,14.25,0,0,0,0,0,0,0,0,0,0,64240,126,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63705-80-6,10.53.81.102,63705,119.147.6.213,80,6,08/12/2025 02:33:44 下午,159764,6,5,703.0,57.0,537.0,0.0,117.16666666666666,216.12812557986678,57.0,0.0,11.4,25.4911749434976,4757.016599484239,68.85155604516663,15976.4,18672.666792816595,46351.0,0.0,136936.0,27387.2,29491.259556010828,67501.0,47.0,136930.0,34232.5,54062.02638019901,113693.0,0.0,0,0,0,0,132,112,37.55539420645452,31.296161838712102,0.0,537.0,63.333333333333336,156.97152801084852,24640.060606060604,1,2,1,3,10,0,0,0,0.0,69.0909090909091,117.16666666666667,11.4,0,0,0,0,0,0,0,0,0,0,64240,131,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63706-80-6,10.53.81.102,63706,119.147.6.213,80,6,08/12/2025 02:33:44 下午,142870,5,4,730.0,57.0,730.0,0.0,146.0,326.4659247149693,57.0,0.0,14.25,28.5,5508.504234618885,62.99433051025408,17858.75,17162.31173864074,47950.0,54.0,121857.0,30464.25,28935.871594210992,69228.0,129.0,121845.0,40615.0,52816.41348103826,100384.0,227.0,0,0,0,0,112,92,34.99685028347449,27.99748022677959,0.0,730.0,78.7,229.54353254520882,52690.23333333334,1,2,1,2,8,0,0,0,0.0,87.44444444444444,146.0,14.25,0,0,0,0,0,0,0,0,0,0,64240,126,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63708-80-6,10.53.81.102,63708,119.147.6.213,80,6,08/12/2025 02:33:44 下午,145711,6,5,877.0,57.0,711.0,0.0,146.16666666666669,284.5659267492626,57.0,0.0,11.4,25.4911749434976,6409.948459622128,75.49189834672742,14571.1,17143.84868270703,48561.0,0.0,124056.0,24811.2,28992.59377323802,70460.0,34.0,124003.0,31000.75,48340.33160398606,101858.0,0.0,0,0,0,0,132,112,41.177399098214956,34.31449924851246,0.0,711.0,77.83333333333333,205.3001498176548,42148.15151515151,1,2,1,3,10,0,0,0,0.0,84.9090909090909,146.16666666666666,11.4,0,0,0,0,0,0,0,0,0,0,64240,134,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63709-80-6,10.53.81.102,63709,119.147.6.213,80,6,08/12/2025 02:33:44 下午,146704,5,4,741.0,57.0,741.0,0.0,148.2,331.3852742654688,57.0,0.0,14.25,28.5,5439.524484676628,61.348020503871744,18337.999999999996,17216.10516762886,47941.0,74.0,124101.0,31025.25,29437.16980706535,70700.0,137.0,124200.0,41400.0,53023.03012842627,101230.0,228.0,0,0,0,0,112,92,34.082233613262076,27.265786890609665,0.0,741.0,79.8,233.01158769468955,54294.399999999994,1,2,1,2,8,0,0,0,0.0,88.66666666666667,148.2,14.25,0,0,0,0,0,0,0,0,0,0,64240,126,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63712-80-6,10.53.81.102,63712,119.147.6.213,80,6,08/12/2025 02:33:44 下午,146678,6,5,873.0,57.0,707.0,0.0,145.5,282.97826771679837,57.0,0.0,11.4,25.4911749434976,6340.419149429362,74.99420499325052,14667.8,17515.24758476327,49940.0,0.0,125369.0,25073.8,29386.23953826008,71296.0,34.0,125360.0,31340.0,49332.114300254085,103762.0,0.0,0,0,0,0,132,112,40.90592999631846,34.08827499693206,0.0,707.0,77.5,204.17884317431128,41689.0,1,2,1,3,10,0,0,0,0.0,84.54545454545455,145.5,11.4,0,0,0,0,0,0,0,0,0,0,64240,134,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63713-80-6,10.53.81.102,63713,119.147.6.213,80,6,08/12/2025 02:33:44 下午,148280,5,4,743.0,57.0,743.0,0.0,148.6,332.27970145646873,57.0,0.0,14.25,28.5,5395.198273536553,60.695980577286214,18535.000000000004,17438.976763888088,48376.0,48.0,125598.0,31399.5,29596.14326788768,71149.0,194.0,125554.0,41851.33333333333,53774.11693680644,102515.0,48.0,0,0,0,0,112,92,33.719989209603455,26.975991367682763,0.0,743.0,80.0,233.64217655780104,54588.66666666667,1,2,1,2,8,0,0,0,0.0,88.88888888888889,148.6,14.25,0,0,0,0,0,0,0,0,0,0,64240,126,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63715-80-6,10.53.81.102,63715,119.147.6.213,80,6,08/12/2025 02:33:44 下午,144409,5,4,703.0,57.0,703.0,0.0,140.6,314.39115763647044,57.0,0.0,14.25,28.5,5262.829879024161,62.32298540949663,18051.125,17659.439810218053,49977.0,0.0,122968.0,30742.0,29703.344806042747,70927.0,139.0,123511.0,41170.33333333333,54027.75505546509,102348.0,0.0,0,0,0,0,112,92,34.623880783053686,27.69910462644295,0.0,703.0,76.0,221.03242597712523,48855.33333333334,1,2,1,2,8,0,0,0,0.0,84.44444444444444,140.6,14.25,0,0,0,0,0,0,0,0,0,0,64240,126,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63714-80-6,10.53.81.102,63714,119.147.6.213,80,6,08/12/2025 02:33:44 下午,237518,6,5,872.0,57.0,706.0,0.0,145.33333333333334,282.5814336906561,57.0,0.0,11.4,25.4911749434976,3911.282513325306,46.31227949039651,23751.8,28048.217130109675,85799.0,0.0,215463.0,43092.6,36544.65642607685,85799.0,32.0,215399.0,53849.75,62148.38883604841,107938.0,0.0,0,0,0,0,132,112,25.2612433583981,21.051036131998416,0.0,706.0,77.41666666666666,203.89857475685992,41574.62878787879,1,2,1,3,10,0,0,0,0.0,84.45454545454545,145.33333333333334,11.4,0,0,0,0,0,0,0,0,0,0,64240,134,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63717-80-6,10.53.81.102,63717,119.147.6.213,80,6,08/12/2025 02:33:44 下午,146006,5,4,711.0,57.0,711.0,0.0,142.2,317.96886640047006,57.0,0.0,14.25,28.5,5260.057805843596,61.641302412229635,18250.75,17656.62892716015,49754.0,0.0,124761.0,31190.25,29632.27941929769,71123.0,233.0,123908.0,41302.66666666667,53864.15537566085,102227.0,0.0,0,0,0,0,112,92,34.245168006794245,27.396134405435394,0.0,711.0,76.8,223.55402031723784,49976.399999999994,1,2,1,2,8,0,0,0,0.0,85.33333333333333,142.2,14.25,0,0,0,0,0,0,0,0,0,0,64240,126,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63716-80-6,10.53.81.102,63716,119.147.6.213,80,6,08/12/2025 02:33:44 下午,239797,6,5,871.0,57.0,705.0,0.0,145.16666666666666,282.1846322297985,57.0,0.0,11.4,25.4911749434976,3869.939990908977,45.872133512929686,23979.7,27598.53340326459,85092.0,30.0,217606.0,43521.2,33412.120535817536,85092.0,30.0,217598.0,54399.5,62758.6598619399,110147.0,57.0,0,0,0,0,132,112,25.02116373432528,20.8509697786044,0.0,705.0,77.33333333333331,203.61832982917878,41460.42424242423,1,2,1,3,10,0,0,0,0.0,84.36363636363636,145.16666666666666,11.4,0,0,0,0,0,0,0,0,0,0,64240,134,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-101.226.144.36-63711-8001-6,10.53.81.102,63711,101.226.144.36,8001,6,08/12/2025 02:33:44 下午,498544,6,5,903.0,99.0,733.0,0.0,150.5,293.3555862771323,99.0,0.0,19.8,44.274145954495836,2009.8526910362978,22.064251099200874,49854.4,70245.00985708681,233849.0,64.0,452187.0,90437.4,87761.19238194067,233849.0,65.0,452159.0,113039.75,152142.36773140042,323778.0,299.0,0,0,0,0,132,112,12.035046054109568,10.029205045091306,0.0,733.0,83.49999999999999,211.55764312271103,44756.63636363636,2,2,0,3,10,0,0,0,0.0,91.0909090909091,150.5,19.8,0,0,0,0,0,0,0,0,0,0,64240,501,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63720-80-6,10.53.81.102,63720,119.147.6.213,80,6,08/12/2025 02:33:45 下午,65538,5,5,633.0,57.0,467.0,0.0,126.6,203.41288061477326,57.0,0.0,11.4,25.4911749434976,10528.24315664195,152.58323415423112,7282.000000000001,10789.517447504315,21831.0,0.0,43966.0,10991.5,12588.992877377708,22081.0,32.0,43939.0,10984.75,12684.668472214793,22117.0,0.0,0,0,0,0,112,112,76.29161707711556,76.29161707711556,0.0,467.0,62.72727272727273,143.3918344321537,20561.21818181818,1,2,1,3,9,0,0,0,1.0,69.0,126.6,11.4,0,0,0,0,0,0,0,0,0,0,64240,131,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63721-80-6,10.53.81.102,63721,119.147.6.213,80,6,08/12/2025 02:33:45 下午,67767,5,5,633.0,57.0,467.0,0.0,126.6,203.41288061477326,57.0,0.0,11.4,25.4911749434976,10181.946965337112,147.56444877300163,7529.666666666667,11216.600844284332,22531.0,0.0,45318.0,11329.5,12999.77057489862,22651.0,28.0,45292.0,11323.0,13074.825352562075,22723.0,0.0,0,0,0,0,112,112,73.78222438650081,73.78222438650081,0.0,467.0,62.72727272727273,143.3918344321537,20561.21818181818,1,2,1,3,9,0,0,0,1.0,69.0,126.6,11.4,0,0,0,0,0,0,0,0,0,0,64240,131,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63722-80-6,10.53.81.102,63722,119.147.6.213,80,6,08/12/2025 02:33:45 下午,67054,5,5,633.0,57.0,467.0,0.0,126.6,203.41288061477326,57.0,0.0,11.4,25.4911749434976,10290.213857487994,149.13353416649267,7450.444444444444,11024.607760722272,22168.0,0.0,44896.0,11224.0,12850.50507438002,22465.0,36.0,44886.0,11221.5,12831.415471412342,22386.0,0.0,0,0,0,0,112,112,74.56676708324633,74.56676708324633,0.0,467.0,62.72727272727273,143.3918344321537,20561.21818181818,1,2,1,3,9,0,0,0,1.0,69.0,126.6,11.4,0,0,0,0,0,0,0,0,0,0,64240,131,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63723-80-6,10.53.81.102,63723,119.147.6.213,80,6,08/12/2025 02:33:45 下午,66352,5,5,640.0,57.0,474.0,0.0,128.0,206.34437234875102,57.0,0.0,11.4,25.4911749434976,10504.581625271281,150.71135760790935,7372.444444444443,10936.117388167419,21976.0,0.0,44439.0,11109.75,12756.238509712284,22296.0,23.0,44380.0,11095.0,12681.958287267782,22147.0,0.0,0,0,0,0,112,112,75.35567880395467,75.35567880395467,0.0,474.0,63.36363636363637,145.36730906725398,21131.654545454545,1,2,1,3,9,0,0,0,1.0,69.7,128.0,11.4,0,0,0,0,0,0,0,0,0,0,64240,131,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63719-80-6,10.53.81.102,63719,119.147.6.213,80,6,08/12/2025 02:33:45 下午,148910,5,4,725.0,57.0,725.0,0.0,145.0,324.2298567374695,57.0,0.0,14.25,28.5,5251.494191122155,60.43919145792761,18613.75,18215.736538577217,51460.0,0.0,127405.0,31851.25,30624.301324003023,73197.0,218.0,127273.0,42424.33333333333,55521.4692378843,105263.0,0.0,0,0,0,0,112,92,33.57732858773756,26.86186287019005,0.0,725.0,78.2,227.96724910974967,51969.066666666666,1,2,1,2,8,0,0,0,0.0,86.88888888888889,145.0,14.25,0,0,0,0,0,0,0,0,0,0,64240,126,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63725-80-6,10.53.81.102,63725,119.147.6.213,80,6,08/12/2025 02:33:45 下午,145578,5,4,702.0,57.0,702.0,0.0,140.4,313.94394404097045,57.0,0.0,14.25,28.5,5213.699872233441,61.822528129250294,18197.249999999996,18790.776284048057,54503.0,69.0,125751.0,31437.75,31469.95372706057,74545.0,149.0,125776.0,41925.33333333333,55953.0221733673,105516.0,235.0,0,0,0,0,112,92,34.34584896069461,27.476679168555687,0.0,702.0,75.89999999999999,220.7172399247508,48716.100000000006,1,2,1,2,8,0,0,0,0.0,84.33333333333333,140.4,14.25,0,0,0,0,0,0,0,0,0,0,64240,126,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-123.57.13.33-63703-443-6,10.53.81.102,63703,123.57.13.33,443,6,08/12/2025 02:33:44 下午,1177881,12,13,2882.0,4976.0,1440.0,0.0,240.16666666666666,457.0885797052577,1440.0,0.0,382.7692307692307,611.202251556465,6671.302109466067,21.224554942307414,49078.375,203553.5023510404,1000293.0,0.0,177588.0,16144.363636363636,27381.64224173827,59296.0,0.0,1119519.0,93293.25000000001,286542.2127474494,1000333.0,0.0,0,0,0,0,252,268,10.18778637230756,11.036768569999856,0.0,1440.0,302.2307692307692,529.2613197801106,280117.54461538454,1,2,0,8,24,0,0,0,1.0,314.32,240.16666666666666,382.7692307692308,0,0,0,7827,11,65814,12,2882,13,4976,64240,71,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.53.81.102-119.147.6.213-63727-80-6,10.53.81.102,63727,119.147.6.213,80,6,08/12/2025 02:33:45 下午,144762,5,4,703.0,57.0,703.0,0.0,140.6,314.39115763647044,57.0,0.0,14.25,28.5,5249.996546054904,62.171011729597545,18095.250000000004,17230.23403994933,47808.0,0.0,122889.0,30722.25,28956.856509584508,69448.0,171.0,123137.0,41045.66666666667,53287.249566226754,101267.0,0.0,0,0,0,0,112,92,34.53945096088753,27.63156076871002,0.0,703.0,76.0,221.03242597712523,48855.33333333334,1,2,1,2,8,0,0,0,0.0,84.44444444444444,140.6,14.25,0,0,0,0,0,0,0,0,0,0,64240,126,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
